"MacroTrends Data Download"
"MA - Historical Price and Volume Data"
"Note: Historical prices are adjusted for stock splits."

"Disclaimer and Terms of Use: Historical stock data is provided 'as is' and solely for informational purposes, not for trading purposes or advice."
"MacroTrends LLC expressly disclaims the accuracy, adequacy, or completeness of any data and shall not be liable for any errors, omissions or other defects in, "
"delays or interruptions in such data, or for any actions taken in reliance thereon.  Neither MacroTrends LLC nor any of our information providers will be liable"
"for any damages relating to your use of the data provided."


date,open,high,low,close,volume
2010-06-14,20.684,20.731,20.311,20.417,12166000
2010-06-15,20.545,20.974,20.288,20.957,18280000
2010-06-16,20.715,21.147,20.627,21.062,15745000
2010-06-17,21.215,21.717,21.111,21.4,22337000
2010-06-18,21.548,21.644,21.239,21.426,13863000
2010-06-21,21.573,23.048,21.272,22.334,53737000
2010-06-22,22.334,22.698,22.058,22.094,22197000
2010-06-23,22.176,22.226,21.546,21.985,13795000
2010-06-24,21.775,22.1,21.336,21.489,12283000
2010-06-25,21.467,21.839,21.118,21.839,18498000
2010-06-28,21.8,21.908,21.1125,21.152,12425000
2010-06-29,21,21,20.1145,20.299,17984000
2010-06-30,20.332,20.566,19.943,19.953,27037000
2010-07-01,19.955,20.447,19.471,20.27,17029000
2010-07-02,20.486,20.489,20.07,20.277,8444000
2010-07-06,20.399,20.5998,19.806,20.003,16346000
2010-07-07,20.057,20.757,20.057,20.757,12675000
2010-07-08,20.818,21,20.667,20.967,9491000
2010-07-09,21.078,21.552,20.855,21.552,11867000
2010-07-12,21.303,21.5845,21.13,21.367,7162000
2010-07-13,21.64,21.688,21.08,21.463,16830000
2010-07-14,21.5,21.599,21.214,21.317,8180000
2010-07-15,21.406,21.406,20.863,21.181,8167000
2010-07-16,20.644,20.682,19.722,19.722,28878000
2010-07-19,19.766,19.948,19.407,19.583,23196000
2010-07-20,19.3,20.538,19.3,20.53,17403000
2010-07-21,20.698,20.787,20.129,20.15,11656000
2010-07-22,20.494,20.93,20.35,20.84,9643000
2010-07-23,20.82,21.327,20.769,21.294,9821000
2010-07-26,21.365,21.705,21.14,21.283,9821000
2010-07-27,21.455,21.556,21.239,21.423,7514000
2010-07-28,21.273,21.49,21.009,21.009,8818000
2010-07-29,21.012,21.174,20.45,20.837,14649000
2010-07-30,20.551,21.041,20.551,21.004,7863000
2010-08-02,20.748,20.812,20.118,20.252,29181000
2010-08-03,19.857,20.46,19.8,20.091,31650000
2010-08-04,20.259,20.539,20.001,20.53,17868000
2010-08-05,20.394,20.539,20.107,20.163,18692000
2010-08-06,20,20.8,20,20.742,18455000
2010-08-09,20.96,21.507,20.816,21.489,19632000
2010-08-10,21.375,21.741,21.17,21.635,16622000
2010-08-11,21.252,21.466,20.966,20.966,16610000
2010-08-12,20.82,21.333,20.7,21.183,11462000
2010-08-13,21.284,21.3,21.039,21.064,8246000
2010-08-16,20.919,21.234,20.802,21.044,6006000
2010-08-17,21.125,21.499,21.062,21.403,7613000
2010-08-18,21.5,21.514,21.219,21.286,5574000
2010-08-19,21.274,21.396,20.86,20.889,8567000
2010-08-20,20.827,21.039,20.481,20.637,7899000
2010-08-23,20.833,20.854,20.468,20.519,6293000
2010-08-24,20.366,20.527,20.2191,20.251,15151000
2010-08-25,20.142,20.766,20.106,20.611,8058000
2010-08-26,20.7,20.818,20.287,20.317,6801000
2010-08-27,20.421,20.662,20.15,20.662,5447000
2010-08-30,20.765,20.765,20.232,20.27,4973000
2010-08-31,20.2,20.242,19.706,19.836,18184000
2010-09-01,20.099,20.296,19.95,20.108,13209000
2010-09-02,20.264,20.473,20.112,20.473,8231000
2010-09-03,20.65,20.749,20.547,20.698,6988000
2010-09-07,20.465,20.593,20.001,20.052,10815000
2010-09-08,19.952,20.17,19.432,19.44,21383000
2010-09-09,19.701,19.708,19.12,19.198,21207000
2010-09-10,19.273,19.828,19.246,19.814,14930000
2010-09-13,19.667,19.67,19.1,19.303,39157000
2010-09-14,19.336,20.125,19.324,19.975,22223000
2010-09-15,20.416,21.303,20.414,21.018,45712000
2010-09-16,21.07,21.338,20.825,21.029,21782000
2010-09-17,21.15,21.435,20.996,21.367,18033000
2010-09-20,21.4,21.871,21.152,21.871,17232000
2010-09-21,21.837,21.944,21.469,21.699,17864000
2010-09-22,21.625,21.989,21.412,21.903,13085000
2010-09-23,21.745,22.32,21.701,21.943,18314000
2010-09-24,22.13,22.3,21.96,22.157,11947000
2010-09-27,22.1,22.45,22.081,22.237,9131000
2010-09-28,22.262,22.34,22.035,22.3,9990000
2010-09-29,22.236,22.412,22.1551,22.263,11578000
2010-09-30,22.381,22.63,22.276,22.4,12062000
2010-10-01,22.5,22.6,22.27,22.478,9572000
2010-10-04,22.558,22.716,21.9,22.264,14600000
2010-10-05,22.602,22.799,22.427,22.59,12251000
2010-10-06,22.595,22.595,22.1745,22.33,8055000
2010-10-07,22.467,22.5,22.075,22.086,5982000
2010-10-08,22.111,22.305,21.93,22.259,8618000
2010-10-11,22.231,22.423,22.11,22.286,4560000
2010-10-12,22.164,22.266,22,22.213,6982000
2010-10-13,22.3,23.141,22.282,23.089,18800000
2010-10-14,23.082,23.4349,22.926,23.266,19475000
2010-10-15,23.368,23.564,23.103,23.37,10996000
2010-10-18,23.49,23.684,23.422,23.545,8128000
2010-10-19,23.361,24.056,23.25,23.705,15936000
2010-10-20,23.714,24.16,23.484,24.052,9217000
2010-10-21,24.044,24.625,24.044,24.319,11449000
2010-10-22,24.4,24.523,24.11,24.264,6182000
2010-10-25,24.41,24.85,24.328,24.515,9933000
2010-10-26,24.5,24.595,24.268,24.352,9054000
2010-10-27,24.259,24.622,24.259,24.576,9034000
2010-10-28,24.4915,24.4915,23.742,23.952,13105000
2010-10-29,23.995,24.349,23.93,24.006,8065000
2010-11-01,24.261,24.295,23.823,23.899,8713000
2010-11-02,24.75,24.829,24.318,24.598,18490000
2010-11-03,24.67,25.2,24.65,25.183,15721000
2010-11-04,25.25,25.498,25.13,25.489,11751000
2010-11-05,25.649,25.689,25.366,25.629,10195000
2010-11-08,25.5,25.588,25.125,25.276,8045000
2010-11-09,25.312,25.38,25.066,25.152,6244000
2010-11-10,25.201,25.4,25.09,25.357,5776000
2010-11-11,25.207,25.487,25.141,25.207,4812000
2010-11-12,25.002,25.1,24.261,24.317,11052000
2010-11-15,24.282,24.749,23.973,24.293,8058000
2010-11-16,24.07,24.07,23.272,23.306,14991000
2010-11-17,23.374,23.905,23.291,23.457,10875000
2010-11-18,23.807,24.36,23.67,24.249,10571000
2010-11-19,24.423,24.499,24.175,24.388,9330000
2010-11-22,24.252,24.416,24.1,24.341,6292000
2010-11-23,24.152,24.236,23.548,23.565,11405000
2010-11-24,23.65,24.086,23.65,23.779,9015000
2010-11-26,23.694,23.694,23.3,23.515,7351000
2010-11-29,23.49,23.606,23.001,23.556,8736000
2010-11-30,23.38,23.857,23.301,23.703,15648000
2010-12-01,24.192,25,24.066,24.819,14105000
2010-12-02,24.81,24.919,24.528,24.919,10802000
2010-12-03,24.799,24.939,24.518,24.908,7642000
2010-12-06,24.725,25.36,24.725,25.316,7605000
2010-12-07,25.451,25.566,24.651,24.678,8389000
2010-12-08,24.669,25.075,24.618,25.064,8361000
2010-12-09,25.049,25.414,24.68,25.122,7740000
2010-12-10,25.153,25.476,25.033,25.476,8104000
2010-12-13,25.458,26.072,25.255,25.935,13835000
2010-12-14,25.955,26,25.37,25.412,7172000
2010-12-15,25.497,25.6,24.79,24.922,12579000
2010-12-16,25,25.401,21.83,22.349,90628000
2010-12-17,22.418,22.522,21.5,22.126,63476000
2010-12-20,22.13,22.489,22.101,22.354,27406000
2010-12-21,22.48,22.6,21.851,21.978,32115000
2010-12-22,21.96,22.147,21.542,21.74,24424000
2010-12-23,21.729,21.847,21.674,21.83,12985000
2010-12-27,21.83,22.518,21.7537,22.465,14670000
2010-12-28,22.501,22.675,22.309,22.452,9294000
2010-12-29,22.44,22.613,22.37,22.546,6478000
2010-12-30,22.5,22.6,22.354,22.372,7649000
2010-12-31,22.353,22.568,22.305,22.411,3826000
2011-01-03,22.644,22.648,21.933,22.085,19272000
2011-01-04,22.123,22.37,22.088,22.37,13638000
2011-01-05,22.37,23.183,22.369,23.029,27856000
2011-01-06,23.159,23.265,22.81,23.112,15872000
2011-01-07,23.114,23.348,22.904,23.109,13989000
2011-01-10,23.135,23.215,22.911,23.02,10565000
2011-01-11,23.12,23.2,22.839,22.94,8972000
2011-01-12,23.06,23.283,22.973,23.283,10265000
2011-01-13,23.284,23.351,23.1295,23.351,7222000
2011-01-14,23.369,23.691,23.33,23.691,10951000
2011-01-18,23.622,23.898,23.622,23.763,6672000
2011-01-19,23.672,23.7492,23.526,23.536,12053000
2011-01-20,23.374,23.884,22.803,23.51,29098000
2011-01-21,23.7,23.7,23.332,23.353,7896000
2011-01-24,23.354,23.98,23.346,23.9,10130000
2011-01-25,23.899,24.193,23.518,24.154,13369000
2011-01-26,24.36,24.36,23.801,24.018,6900000
2011-01-27,24.058,24.124,23.797,23.911,5775000
2011-01-28,23.916,24.0515,23.457,23.487,6191000
2011-01-31,23.4,23.657,23.274,23.651,6239000
2011-02-01,23.031,24.188,23.031,23.815,9623000
2011-02-02,23.846,24.236,23.817,23.939,10310000
2011-02-03,23.9,24.797,23.705,24.539,18662000
2011-02-04,24.58,24.943,24.4,24.724,7830000
2011-02-07,24.727,25.137,24.727,24.998,6289000
2011-02-08,25.199,25.199,24.836,24.961,5801000
2011-02-09,24.854,25.161,24.75,24.85,6012000
2011-02-10,24.747,25.3,24.747,25.213,7186000
2011-02-11,25.075,25.4836,25.043,25.349,5565000
2011-02-14,25.254,25.873,25.254,25.496,11144000
2011-02-15,25.521,25.656,25.401,25.61,6887000
2011-02-16,25.685,25.883,25.378,25.438,8418000
2011-02-17,25.036,25.4,24.861,25.182,14951000
2011-02-18,25.2,25.318,24.966,25.074,8877000
2011-02-22,24.531,25.053,24.414,24.738,6916000
2011-02-23,24.738,24.93,24.409,24.412,8440000
2011-02-24,24.5,24.655,24.2961,24.418,9580000
2011-02-25,24.67,24.934,24.501,24.671,9826000
2011-02-28,24.758,24.785,24.042,24.056,13373000
2011-03-01,24.251,24.699,24.036,24.036,12126000
2011-03-02,24.11,24.695,24.04,24.618,7798000
2011-03-03,24.694,25.17,24.672,25.165,10239000
2011-03-04,24.99,25.178,24.857,24.975,6887000
2011-03-07,24.991,25.289,24.645,24.727,7923000
2011-03-08,24.722,25.156,24.5,24.9,8048000
2011-03-09,24.87,25.185,24.742,24.798,8961000
2011-03-10,24.748,24.748,24.211,24.356,10315000
2011-03-11,24.202,24.9,24.202,24.842,5006000
2011-03-14,24.72,24.959,24.623,24.884,7354000
2011-03-15,24.301,24.658,24.187,24.465,9512000
2011-03-16,24.405,24.843,24.388,24.43,9587000
2011-03-17,24.655,24.9,24.229,24.376,6941000
2011-03-18,24.453,24.626,24.14,24.168,9169000
2011-03-21,24.333,24.8,24.333,24.796,7056000
2011-03-22,24.758,24.93,24.639,24.676,8083000
2011-03-23,24.663,24.836,24.574,24.686,6606000
2011-03-24,24.773,25.31,24.551,25.231,8619000
2011-03-25,25.202,25.33,24.736,24.77,11570000
2011-03-28,25.076,25.428,24.783,25.237,13286000
2011-03-29,25.138,25.291,24.942,25.171,7479000
2011-03-30,25.655,26.238,25.22,25.366,19207000
2011-03-31,25.308,25.574,25.113,25.172,8263000
2011-04-01,25.201,25.513,25.194,25.355,7964000
2011-04-04,25.491,26.133,25.486,26.125,9017000
2011-04-05,26.003,26.458,25.94,26.293,14002000
2011-04-06,26.389,26.559,26.191,26.548,9952000
2011-04-07,26.55,26.599,26.284,26.517,7454000
2011-04-08,26.699,26.7,26.3,26.306,8661000
2011-04-11,26.288,26.745,26.216,26.661,7560000
2011-04-12,26.055,26.728,26.055,26.296,9672000
2011-04-13,26.504,26.996,26.447,26.976,12726000
2011-04-14,26.803,26.992,26.702,26.887,6235000
2011-04-15,26.901,26.947,26.419,26.758,12410000
2011-04-18,26.649,26.652,26.348,26.505,6748000
2011-04-19,26.586,26.887,26.549,26.706,5973000
2011-04-20,26.93,27.375,26.854,27.002,7363000
2011-04-21,27,27.335,26.895,27.328,7145000
2011-04-25,27.328,27.4,27.069,27.143,5667000
2011-04-26,27.112,27.81,27.112,27.636,6497000
2011-04-27,27.606,27.625,27.16,27.536,5516000
2011-04-28,27.533,27.584,27.402,27.47,4601000
2011-04-29,27.47,27.589,25.366,27.589,7510000
2011-05-02,27.697,28,27.4975,27.529,8273000
2011-05-03,28.2,28.68,28.026,28.238,14846000
2011-05-04,27.965,28.313,27.823,28.239,10899000
2011-05-05,28.054,28.198,27.307,27.45,10772000
2011-05-06,27.502,27.77,27.387,27.425,6294000
2011-05-09,27.452,27.929,27.311,27.877,5102000
2011-05-10,27.999,28.164,27.889,28.11,5248000
2011-05-11,28.1,28.2,27.706,27.813,6754000
2011-05-12,27.707,28.275,27.67,28.21,7240000
2011-05-13,28.227,28.274,27.946,28,5834000
2011-05-16,27.821,28.22,27.6801,27.915,6069000
2011-05-17,28.0245,28.22,27.651,28.205,11190000
2011-05-18,28.002,28.293,27.792,28.135,7085000
2011-05-19,28.246,28.475,28.1,28.406,6320000
2011-05-20,28.477,28.477,27.732,27.757,9856000
2011-05-23,27.45,27.556,26.988,27.196,9176000
2011-05-24,27.316,27.32,26.841,27.009,7887000
2011-05-25,26.805,27.5534,26.8,27.448,9383000
2011-05-26,27.4,28.363,27.25,28.21,14866000
2011-05-27,28.219,28.632,28.153,28.524,11587000
2011-05-31,28.678,28.857,28.545,28.705,9573000
2011-06-01,28.66,28.776,28.066,28.066,8658000
2011-06-02,28.069,28.581,27.9496,28.275,8623000
2011-06-03,27.901,28.268,27.551,27.706,7016000
2011-06-06,27.676,27.773,27.105,27.192,9254000
2011-06-07,27.301,27.715,27.301,27.42,10541000
2011-06-08,27.2565,27.264,25.8336,27,30792000
2011-06-09,26.852,27.308,26.815,27.17,8317000
2011-06-10,27.039,27.161,26.514,26.703,10220000
2011-06-13,26.702,26.917,26.629,26.742,9258000
2011-06-14,26.9,27.496,26.854,27.412,8926000
2011-06-15,27.108,27.568,27.047,27.047,10766000
2011-06-16,27.047,27.047,26.515,26.668,8746000
2011-06-17,26.826,27.24,26.487,26.609,12558000
2011-06-20,26.599,27.066,26.537,26.995,6104000
2011-06-21,27.108,27.544,27.012,27.403,6106000
2011-06-22,27.307,27.63,27.114,27.114,5425000
2011-06-23,26.89,27.313,26.71,27.313,6659000
2011-06-24,27.3,27.42,27.035,27.42,12495000
2011-06-27,27.308,27.413,27.04,27.26,8099000
2011-06-28,27.476,27.9,27.3941,27.823,10349000
2011-06-29,27.885,30.981,27.523,30.97,44579000
2011-06-30,30.678,30.975,29.958,30.134,37687000
2011-07-01,30.048,31.564,29.96,31.447,24158000
